Laptop_Brand,CPU_Brand,CPU_Sub_Series,RAM,Screen_Size,Resolution,Panel_Type,Touchscreen,GPU_Brand,SSD,HDD,Weight,Price
Asus,Intel,Core_i5,12,17.3,1920 x 1080,TN,0,Intel,256,1000,2.3,859.0
Asus,Intel,Core_i5,12,17.3,1920 x 1080,TN,0,Intel,512,0,2.3,829.0
Asus,Intel,Core_i5,12,17.3,1920 x 1080,TN,0,Intel,512,1000,2.3,879.0
Asus,Intel,Core_i5,20,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.75,849.0
Asus,Intel,Core_i5,20,15.6,1920 x 1080,TN,0,Intel,512,0,1.75,629.0
Asus,Intel,Core_i5,20,15.6,1920 x 1080,TN,0,Intel,512,1000,1.75,959.0
Asus,Intel,Core_i5,20,15.6,1920 x 1080,TN,0,Intel,1000,0,1.75,929.0
Asus,Intel,Core_i5,20,17.3,1920 x 1080,IPS,0,Intel,256,0,2.3,819.0
Asus,Intel,Core_i5,20,17.3,1920 x 1080,IPS,0,Intel,1000,0,2.3,907.89
Asus,Intel,Core_i5,20,17.3,1920 x 1080,IPS,0,Intel,128,1000,2.3,819.0
Asus,Intel,Core_i5,20,17.3,1920 x 1080,IPS,0,Intel,512,1000,2.3,889.0
Asus,Intel,Core_i5,20,17.3,1920 x 1080,IPS,0,Intel,1000,1000,2.3,959.0
Asus,Intel,Core_i5,20,17.3,1920 x 1080,TN,0,Intel,128,1000,2.3,879.99
Asus,Intel,Core_i5,20,17.3,1920 x 1080,TN,0,Intel,512,0,2.3,879.0
Asus,Intel,Core_i5,20,17.3,1920 x 1080,TN,0,Intel,512,1000,2.3,939.0
Asus,Intel,Core_i5,20,17.3,1920 x 1080,TN,0,Intel,1000,0,2.3,899.0
Asus,Intel,Core_i5,20,17.3,1920 x 1080,TN,0,Intel,1000,1000,2.3,999.99
Asus,Intel,Core_i5,20,17.3,1920 x 1080,TN,0,Intel,1000,2000,2.3,999.0
Asus,Intel,Core_i5,24,17.3,1920 x 1080,TN,0,Intel,1000,0,2.3,999.0
Asus,Intel,Core_i5,36,17.3,1920 x 1080,IPS,0,Intel,128,1000,2.3,889.0
Asus,Intel,Core_i5,36,17.3,1920 x 1080,IPS,0,Intel,256,0,2.3,899.0
Asus,Intel,Core_i5,36,17.3,1920 x 1080,IPS,0,Intel,512,0,2.3,939.0
Asus,Intel,Core_i5,36,17.3,1920 x 1080,IPS,0,Intel,1000,0,2.3,999.0
Asus,Intel,Core_i5,36,17.3,1920 x 1080,IPS,0,Intel,512,0,2.3,949.0
Asus,Intel,Core_i5,36,17.3,1920 x 1080,IPS,0,Intel,512,1000,2.3,969.0
Asus,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,512,0,1.4,699.99
Asus,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,512,0,1.57,999.99
Asus,Intel,Core_i5,8,14.0,1920 x 1080,TN,0,Intel,512,0,1.55,649.99
Asus,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,512,0,1.8,729.0
Asus,Intel,Core_i5,8,15.6,1920 x 1080,TN,0,Intel,256,0,1.8,645.99
Asus,Intel,Core_i5,8,15.6,1920 x 1080,TN,0,Intel,512,0,1.8,650.08
Asus,Intel,Core_i5,8,15.6,1920 x 1080,TN,0,Intel,1000,0,1.8,709.99
Asus,Intel,Core_i5,8,17.3,1920 x 1080,TN,0,Intel,512,0,2.3,669.99
Asus,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,256,0,1.8,609.99
Asus,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.8,709.99
Asus,Intel,Core_i5,12,15.6,1920 x 1080,OLED,0,Intel,512,0,1.7,799.99
Asus,Intel,Core_i5,12,15.6,1920 x 1080,TN,0,Intel,256,0,1.75,709.0
Asus,Intel,Core_i5,12,15.6,1920 x 1080,TN,0,Intel,256,0,1.8,683.99
Asus,Intel,Core_i5,12,15.6,1920 x 1080,TN,0,Intel,512,0,1.8,659.99
Asus,Intel,Core_i5,12,15.6,1920 x 1080,TN,0,Intel,1000,0,1.75,769.0
Asus,Intel,Core_i5,12,15.6,1920 x 1080,TN,0,Intel,1000,0,1.8,713.99
Asus,Intel,Core_i5,16,14.0,1920 x 1080,TN,0,Intel,256,0,1.55,649.99
Asus,Intel,Core_i5,16,14.0,1920 x 1080,TN,0,Intel,512,0,1.55,649.0
Asus,Intel,Core_i5,16,14.0,1920 x 1080,TN,0,Intel,1000,0,1.55,799.0
Asus,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,Intel,256,0,1.73,939.99
Asus,Intel,Core_i5,16,15.6,1920 x 1080,TN,0,Intel,512,0,1.8,699.99
Asus,Intel,Core_i5,20,15.6,1920 x 1080,TN,0,Intel,256,0,1.8,739.0
Asus,Intel,Core_i5,20,15.6,1920 x 1080,TN,0,Intel,512,0,1.8,744.99
Asus,Intel,Core_i5,20,15.6,1920 x 1080,TN,0,Intel,1000,0,1.75,799.0
Asus,Intel,Core_i5,20,15.6,1920 x 1080,TN,0,Intel,1000,0,1.8,812.99
Asus,Intel,Core_i5,20,15.6,1920 x 1080,TN,0,Intel,1000,1000,1.8,789.99
Asus,Intel,Core_i5,24,14.0,1920 x 1080,TN,0,Intel,0,1000,1.55,849.99
Asus,Intel,Core_i5,32,15.6,1920 x 1080,TN,0,Intel,1000,0,1.8,959.0
Asus,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,512,0,1.57,1099.99
Asus,Intel,Core_i5,8,13.3,1920 x 1080,TN,0,Intel,256,0,1.45,699.0
Asus,Intel,Core_i5,4,13.3,1920 x 1080,IPS,0,Intel,128,0,1.45,699.99
Asus,Intel,Core_i5,8,13.3,1920 x 1080,IPS,1,Intel,256,0,1.2,1999.11
Asus,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,0,1000,1.7,996.0
Asus,Intel,Core_i5,8,17.3,1920 x 1080,TN,0,Intel,256,0,2.3,999.0
Asus,Intel,Core_i5,8,15.6,1920 x 1080,TN,0,NVIDIA,256,0,2.29,949.0
Asus,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,0,1000,1.3,999.11
Asus,Intel,Core_i5,8,14.0,1920 x 1080,IPS,1,Intel,256,0,1.4,1499.11
Asus,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,0,1000,1.7,999.99
Asus,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,128,1000,1.7,998.88
Asus,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,256,0,1.7,1499.11
Asus,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,0,1000,1.7,1049.99
Asus,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,128,1000,1.7,999.99
Asus,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,256,0,1.7,959.99
Asus,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,Intel,0,1000,1.7,979.99
Asus,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,Intel,128,1000,1.7,979.99
Asus,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,Intel,512,0,1.7,999.98
Asus,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,Intel,1000,1000,1.7,1099.99
Asus,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.7,1149.98
Asus,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,256,0,1.09,969.99
Asus,Intel,Core_i5,8,15.6,1920 x 1080,TN,0,Intel,512,0,1.8,949.0
Asus,Intel,Core_i5,8,15.6,1920 x 1080,TN,0,NVIDIA,512,0,1.8,1699.0
Asus,Intel,Core_i5,8,17.3,1600 x 900,TN,0,Intel,128,1000,2.3,629.73
Asus,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,2.3,949.0
Asus,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,16,1000,2.2,869.0
Asus,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.2,909.0
Asus,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.4,1265.0
Asus,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.2,969.0
Asus,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,2000,2.2,1289.0
Asus,Intel,Core_i7,8,14.0,1920 x 1080,IPS,0,Intel,512,0,1.5,1674.2
Asus,Intel,Core_i7,8,13.3,1920 x 1080,IPS,0,Intel,512,0,1.07,1016.0
Asus,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,Intel,256,0,1.75,749.0
Asus,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,Intel,256,1000,1.75,699.99
Asus,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,Intel,512,0,1.75,769.0
Asus,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.75,819.0
Asus,Intel,Core_i7,8,15.6,1920 x 1080,TN,0,AMD,256,0,1.75,969.0
Asus,Intel,Core_i7,8,15.6,1920 x 1080,TN,0,Intel,256,0,1.75,690.0
Asus,Intel,Core_i7,8,15.6,1920 x 1080,TN,0,Intel,256,0,1.8,1799.0
Asus,Intel,Core_i7,8,15.6,1920 x 1080,TN,0,Intel,256,1000,1.75,649.99
Asus,Intel,Core_i7,8,15.6,1920 x 1080,TN,0,Intel,512,0,1.8,1899.0
Asus,Intel,Core_i7,8,15.6,1920 x 1080,TN,0,Intel,512,1000,1.75,799.0
Asus,Intel,Core_i7,8,15.6,1920 x 1080,TN,0,Intel,1000,0,1.8,1999.0
Asus,Intel,Core_i7,8,15.6,1920 x 1080,TN,0,Intel,1000,1000,1.75,849.0
Asus,Intel,Core_i7,8,15.6,1920 x 1080,TN,0,Intel,2000,0,1.8,2099.0
Asus,Intel,Core_i7,8,17.3,1600 x 900,TN,0,Intel,256,0,2.3,807.99
Asus,Intel,Core_i7,8,17.3,1600 x 900,TN,0,Intel,1000,0,2.3,899.0
Asus,Intel,Core_i7,8,17.3,1600 x 900,TN,0,Intel,2000,0,2.3,1469.0
Asus,Intel,Core_i7,12,15.6,1920 x 1080,IPS,0,Intel,256,0,1.75,779.0
Asus,Intel,Core_i7,12,15.6,1920 x 1080,IPS,0,Intel,256,1000,1.75,809.0
Asus,Intel,Core_i7,12,15.6,1920 x 1080,IPS,0,Intel,512,0,1.75,809.0
Asus,Intel,Core_i7,12,15.6,1920 x 1080,IPS,0,Intel,512,1000,1.75,829.99
Asus,Intel,Core_i7,12,15.6,1920 x 1080,IPS,0,Intel,1000,1000,1.75,979.0
Asus,Intel,Core_i7,12,15.6,1920 x 1080,TN,0,Intel,256,1000,1.75,779.99
Asus,Intel,Core_i7,12,15.6,1920 x 1080,TN,0,Intel,512,0,1.75,929.0
Asus,Intel,Core_i7,12,15.6,1920 x 1080,TN,0,Intel,512,1000,1.75,829.99
Asus,Intel,Core_i7,12,15.6,1920 x 1080,TN,0,Intel,1000,1000,1.75,929.0
Asus,Intel,Core_i7,12,15.6,1920 x 1080,TN,0,Intel,1000,2000,1.75,939.99
Asus,Intel,Core_i7,12,17.3,1600 x 900,TN,0,Intel,256,0,2.3,749.99
Asus,Intel,Core_i7,12,17.3,1600 x 900,TN,0,Intel,256,1000,2.3,829.0
Asus,Intel,Core_i7,12,17.3,1600 x 900,TN,0,Intel,512,0,2.3,769.99
Asus,Intel,Core_i7,12,17.3,1600 x 900,TN,0,Intel,1000,0,2.3,859.99
Asus,Intel,Core_i7,12,17.3,1600 x 900,TN,0,Intel,2000,0,2.3,999.99
Asus,Intel,Core_i7,12,17.3,1920 x 1080,TN,0,Intel,256,0,2.3,799.0
Asus,Intel,Core_i7,16,13.3,1920 x 1080,IPS,1,Intel,512,0,1.3,1199.99
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,Intel,256,1000,1.75,839.99
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,1084.99
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.3,1142.99
Asus,Intel,Core_i7,16,15.6,1920 x 1080,TN,0,Intel,256,1000,1.75,789.99
Asus,Intel,Core_i7,16,15.6,1920 x 1080,TN,0,Intel,512,0,1.75,839.99
Asus,Intel,Core_i7,16,15.6,1920 x 1080,TN,0,Intel,512,1000,1.75,859.0
Asus,Intel,Core_i7,16,15.6,1920 x 1080,TN,0,Intel,1000,1000,1.75,919.0
Asus,Intel,Core_i7,16,17.3,1600 x 900,TN,0,Intel,1000,2000,2.3,1079.99
Asus,Intel,Core_i7,16,17.3,1600 x 900,TN,0,Intel,0,1000,2.3,867.99
Asus,Intel,Core_i7,16,17.3,1600 x 900,TN,0,Intel,128,1000,2.3,893.99
Asus,Intel,Core_i7,16,17.3,1600 x 900,TN,0,Intel,256,0,2.3,849.0
Asus,Intel,Core_i7,16,17.3,1600 x 900,TN,0,Intel,256,1000,2.3,904.99
Asus,Intel,Core_i7,16,17.3,1600 x 900,TN,0,Intel,512,0,2.3,863.99
Asus,Intel,Core_i7,16,17.3,1600 x 900,TN,0,Intel,512,1000,2.3,919.99
Asus,Intel,Core_i7,16,17.3,1600 x 900,TN,0,Intel,1000,0,2.3,869.0
Asus,Intel,Core_i7,16,17.3,1600 x 900,TN,0,Intel,1000,1000,2.3,999.99
Asus,Intel,Core_i7,16,17.3,1600 x 900,TN,0,Intel,2000,0,2.3,1059.99
Asus,Intel,Core_i7,16,17.3,1600 x 900,TN,0,Intel,4000,0,2.3,1859.0
Asus,Intel,Core_i7,20,15.6,1920 x 1080,IPS,0,Intel,256,1000,1.75,869.0
Asus,Intel,Core_i7,20,15.6,1920 x 1080,IPS,0,Intel,512,0,1.75,839.0
Asus,Intel,Core_i7,20,15.6,1920 x 1080,IPS,0,Intel,512,1000,1.75,922.99
Asus,Intel,Core_i7,20,15.6,1920 x 1080,IPS,0,Intel,1000,1000,1.75,979.0
Asus,Intel,Core_i7,20,15.6,1920 x 1080,TN,0,Intel,256,1000,1.75,849.99
Asus,Intel,Core_i7,20,15.6,1920 x 1080,TN,0,Intel,512,1000,1.75,999.0
Asus,Intel,Core_i7,20,15.6,1920 x 1080,TN,0,Intel,1000,0,1.75,949.0
Asus,Intel,Core_i7,20,15.6,1920 x 1080,TN,0,Intel,1000,1000,1.75,842.99
Asus,Intel,Core_i7,20,15.6,1920 x 1080,TN,0,Intel,1000,2000,1.75,979.99
Asus,Intel,Core_i7,24,17.3,1600 x 900,TN,0,Intel,1000,0,2.3,1049.99
Asus,Intel,Core_i7,24,17.3,1600 x 900,TN,0,Intel,256,0,2.3,859.99
Asus,Intel,Core_i7,24,17.3,1600 x 900,TN,0,Intel,512,0,2.3,969.0
Asus,Intel,Core_i7,24,17.3,1600 x 900,TN,0,Intel,512,1000,2.3,1099.0
Asus,Intel,Core_i7,24,17.3,1600 x 900,TN,0,Intel,1000,0,2.3,929.9
Asus,Intel,Core_i7,24,17.3,1600 x 900,TN,0,Intel,1000,1000,2.3,1008.99
Asus,Intel,Core_i7,24,17.3,1600 x 900,TN,0,Intel,1000,2000,2.3,1099.99
Asus,Intel,Core_i7,24,17.3,1600 x 900,TN,0,Intel,2000,0,2.3,1059.99
Asus,Intel,Core_i7,24,17.3,1600 x 900,TN,0,Intel,2000,1000,2.3,1142.99
Asus,Intel,Core_i7,24,17.3,1600 x 900,TN,0,Intel,4000,0,2.3,2059.0
Asus,Intel,Core_i7,24,17.3,1920 x 1080,TN,0,Intel,512,0,2.3,859.99
Asus,Intel,Core_i7,32,15.6,1920 x 1080,TN,0,Intel,512,1000,1.75,999.0
Asus,Intel,Core_i7,32,17.3,1600 x 900,TN,0,Intel,1000,1000,2.3,1099.99
Asus,Intel,Core_i7,32,17.3,1600 x 900,TN,0,Intel,1000,2000,2.3,1199.99
Asus,Intel,Core_i7,36,15.6,1920 x 1080,IPS,0,Intel,256,0,1.75,889.0
Asus,Intel,Core_i7,36,15.6,1920 x 1080,IPS,0,Intel,256,1000,1.75,949.0
Asus,Intel,Core_i7,36,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.75,989.0
Asus,Intel,Core_i7,36,15.6,1920 x 1080,IPS,0,Intel,1000,2000,1.75,1119.0
Asus,Intel,Core_i7,36,17.3,1920 x 1080,TN,0,Intel,256,0,2.3,909.0
Asus,Intel,Core_i7,40,17.3,1600 x 900,TN,0,Intel,512,0,2.3,979.0
Asus,Intel,Core_i7,40,17.3,1600 x 900,TN,0,Intel,1000,0,2.3,1029.99
Asus,Intel,Core_i7,40,17.3,1600 x 900,TN,0,Intel,2000,0,2.3,1199.0
Asus,Intel,Core_i7,40,17.3,1600 x 900,TN,0,Intel,4000,0,2.3,2299.0
Asus,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.39,1329.0
Asus,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.39,999.99
Asus,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.39,1299.0
Asus,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.39,1399.0
Asus,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.39,1529.0
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.39,1349.33
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.39,1399.0
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.39,1499.0
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.39,1159.99
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.39,1399.0
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.39,1167.0
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.39,1649.0
Asus,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,512,0,2.85,2349.0
Asus,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,512,0,2.85,1449.99
Asus,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,1000,0,2.85,2419.0
Asus,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,2000,0,2.85,2539.0
Asus,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,4000,0,2.85,2719.0
Asus,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,512,0,2.85,2400.0
Asus,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.39,1799.99
Asus,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.39,2049.0
Asus,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.39,1449.0
Asus,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.39,1549.0
Asus,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.39,1489.0
Asus,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.39,1449.0
Asus,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.39,1559.0
Asus,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.39,1519.0
Asus,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.39,1929.0
Asus,Intel,Core_i7,32,17.3,1920 x 1080,IPS,0,NVIDIA,512,0,2.85,2439.0
Asus,Intel,Core_i7,32,17.3,1920 x 1080,IPS,0,NVIDIA,1000,0,2.85,2479.0
Asus,Intel,Core_i7,32,17.3,1920 x 1080,IPS,0,NVIDIA,2000,0,2.85,2549.0
Asus,Intel,Core_i7,32,17.3,1920 x 1080,IPS,0,NVIDIA,4000,0,2.85,2769.0
Asus,Intel,Core_i7,48,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.39,1999.0
Asus,Intel,Core_i7,48,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.39,2179.0
Asus,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.39,2199.0
Asus,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.39,2299.0
Asus,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.39,1699.0
Asus,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.39,1599.0
Asus,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.39,1749.0
Asus,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.39,1719.0
Asus,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.39,1849.0
Asus,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,4000,0,2.39,2199.0
Asus,Intel,Core_i7,64,17.3,1920 x 1080,IPS,0,NVIDIA,512,0,2.85,2549.0
Asus,Intel,Core_i7,64,17.3,1920 x 1080,IPS,0,NVIDIA,1000,0,2.85,2649.0
Asus,Intel,Core_i7,64,17.3,1920 x 1080,IPS,0,NVIDIA,2000,0,2.85,2739.0
Asus,Intel,Core_i7,64,17.3,1920 x 1080,IPS,0,NVIDIA,4000,0,2.85,2949.0
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,1149.0
Asus,Intel,Core_i7,16,15.6,3840 x 2160,OLED,0,NVIDIA,1000,0,2.4,1999.99
Asus,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.3,1439.0
Asus,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,2000,2.3,1349.99
Asus,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,512,0,2.9,2799.99
Asus,Intel,Core_i7,32,17.3,1920 x 1080,IPS,0,NVIDIA,1000,0,2.9,2699.99
Asus,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.0,926.72
Asus,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.0,1576.99
Asus,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.0,1756.99
Asus,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.0,2063.97
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.0,1229.99
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.0,1299.0
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.0,1359.99
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.0,1454.99
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.0,1569.99
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,4000,0,2.0,2509.99
Asus,Intel,Core_i7,24,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.0,1349.0
Asus,Intel,Core_i7,24,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.0,1649.0
Asus,Intel,Core_i7,24,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.0,1499.0
Asus,Intel,Core_i7,24,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.0,1499.99
Asus,Intel,Core_i7,24,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.0,1609.99
Asus,Intel,Core_i7,24,15.6,1920 x 1080,IPS,0,NVIDIA,4000,0,2.0,2656.99
Asus,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.0,1499.99
Asus,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.0,1647.99
Asus,Intel,Core_i7,40,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.0,1599.0
Asus,Intel,Core_i7,40,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.0,1699.0
Asus,Intel,Core_i7,40,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.0,1524.99
Asus,Intel,Core_i7,40,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.0,1574.99
Asus,Intel,Core_i7,40,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.0,1689.99
Asus,Intel,Core_i7,40,15.6,1920 x 1080,IPS,0,NVIDIA,4000,0,2.0,2813.97
Asus,Intel,Core_i7,8,14.0,1920 x 1080,IPS,0,Intel,512,0,1.3,928.97
Asus,Intel,Core_i7,8,14.0,1920 x 1080,IPS,0,Intel,512,0,1.57,1200.0
Asus,Intel,Core_i7,8,15.6,1920 x 1080,TN,0,Intel,512,0,1.8,769.99
Asus,Intel,Core_i7,16,13.3,3840 x 2160,OLED,1,Intel,1000,0,1.2,1599.0
Asus,Intel,Core_i7,16,13.3,3840 x 2160,OLED,1,Intel,2000,0,1.2,2299.0
Asus,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,NVIDIA,1000,0,1.57,1650.0
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,Intel,512,0,1.8,939.99
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.8,999.99
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,1,NVIDIA,512,0,1.9,1099.99
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.26,1126.88
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.26,1349.0
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.26,1249.96
Asus,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.26,1899.0
Asus,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.26,1449.0
Asus,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.26,1599.0
Asus,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.26,1699.0
Asus,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.26,2079.0
Asus,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.26,1749.0
Asus,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.26,1859.0
Asus,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.26,2259.0
Asus,Intel,Core_i7,8,14.0,1920 x 1080,IPS,0,Intel,512,0,1.57,1299.0
Asus,Intel,Core_i7,8,14.0,1920 x 1080,IPS,0,Intel,1000,0,1.57,1869.0
Asus,Intel,Core_i7,8,14.0,1920 x 1080,IPS,0,Intel,2000,0,1.57,2119.0
Asus,Intel,Core_i7,6,15.6,1366 x 768,TN,0,Intel,0,1000,2.3,828.88
Asus,Intel,Core_i7,8,13.3,1920 x 1080,IPS,0,Intel,256,0,1.4,799.99
